date,location,commodity,unit,price
2008-12-15,Dhaka,Wheat flour,KG,30.0
2008-12-15,Dhaka,Oil (palm),L,67.43
2008-12-15,Dhaka,Lentils (masur),KG,83.67
2008-12-15,Khulna,Wheat flour,KG,30.17
2008-12-15,Khulna,Oil (palm),L,63.0
2008-12-15,Khulna,Lentils (masur),KG,84.67
2008-12-15,Rajshahi,Rice (coarse),KG,26.7
2008-12-15,Rajshahi,Wheat flour,KG,30.07
2008-12-15,Rajshahi,Lentils (masur),KG,87.8
2008-12-15,Sylhet,Rice (coarse),KG,28.0
2008-12-15,Sylhet,Wheat flour,KG,29.33
2008-12-15,Sylhet,Oil (palm),L,67.5
2009-01-15,Barisal,Rice (coarse),KG,27.0
2009-01-15,Barisal,Wheat flour,KG,27.0
2009-01-15,Chittagong,Rice (coarse),KG,24.0
2009-01-15,Chittagong,Wheat flour,KG,27.0
2009-01-15,Chittagong,Oil (palm),L,55.5
2009-01-15,Chittagong,Lentils (masur),KG,81.5
2009-01-15,Dhaka,Wheat flour,KG,23.53
2009-01-15,Dhaka,Rice (coarse),KG,24.8
2009-01-15,Dhaka,Wheat flour,KG,26.7
2009-01-15,Dhaka,Oil (palm),L,54.29
2009-01-15,Dhaka,Lentils (masur),KG,78.2
2009-01-15,Khulna,Rice (coarse),KG,24.4
2009-01-15,Khulna,Wheat flour,KG,26.5
2009-01-15,Khulna,Oil (palm),L,47.67
2009-01-15,Khulna,Lentils (masur),KG,77.6
2009-01-15,Rajshahi,Rice (coarse),KG,23.64
2009-01-15,Rajshahi,Wheat flour,KG,27.07
2009-01-15,Rajshahi,Oil (palm),L,50.7
2009-01-15,Sylhet,Rice (coarse),KG,25.0
2009-01-15,Sylhet,Oil (palm),L,56.0
2009-02-15,Barisal,Rice (coarse),KG,26.0
2009-02-15,Barisal,Lentils (masur),KG,79.0
2009-02-15,Chittagong,Rice (coarse),KG,23.33
2009-02-15,Chittagong,Wheat flour,KG,26.25
2009-02-15,Chittagong,Oil (palm),L,50.0
2009-02-15,Chittagong,Lentils (masur),KG,80.0
2009-02-15,Dhaka,Wheat flour,KG,23.45
2009-02-15,Dhaka,Rice (coarse),KG,23.4
2009-02-15,Dhaka,Wheat flour,KG,25.88
2009-02-15,Khulna,Rice (coarse),KG,23.6
2009-02-15,Khulna,Wheat flour,KG,26.0
2009-02-15,Khulna,Oil (palm),L,49.0
2009-02-15,Khulna,Lentils (masur),KG,78.17
2009-02-15,Rajshahi,Rice (coarse),KG,22.46
2009-02-15,Rajshahi,Wheat flour,KG,26.2
2009-02-15,Rajshahi,Oil (palm),L,50.9
2009-02-15,Rajshahi,Lentils (masur),KG,82.45
2009-02-15,Sylhet,Rice (coarse),KG,24.0
2009-02-15,Sylhet,Wheat flour,KG,26.0
2009-03-15,Barisal,Rice (coarse),KG,25.0
2009-03-15,Barisal,Wheat flour,KG,24.5
2009-03-15,Barisal,Lentils (masur),KG,77.5
2009-03-15,Chittagong,Rice (coarse),KG,22.0
2009-03-15,Chittagong,Wheat flour,KG,26.0
2009-03-15,Chittagong,Oil (palm),L,51.0
2009-03-15,Dhaka,Wheat flour,KG,22.5
2009-03-15,Dhaka,Rice (coarse),KG,21.2
2009-03-15,Dhaka,Wheat flour,KG,25.12
2009-03-15,Dhaka,Oil (palm),L,59.0
2009-03-15,Dhaka,Lentils (masur),KG,76.5
2009-03-15,Khulna,Rice (coarse),KG,21.4
2009-03-15,Khulna,Wheat flour,KG,25.4
2009-03-15,Khulna,Oil (palm),L,50.67
2009-03-15,Khulna,Lentils (masur),KG,78.5
2009-03-15,Rajshahi,Rice (coarse),KG,20.55
2009-03-15,Rajshahi,Wheat flour,KG,25.57
2009-03-15,Rajshahi,Oil (palm),L,52.1
2009-03-15,Sylhet,Rice (coarse),KG,24.0
2009-03-15,Sylhet,Wheat flour,KG,26.0
2009-03-15,Sylhet,Oil (palm),L,57.0
2009-03-15,Sylhet,Lentils (masur),KG,78.0
2009-04-15,Barisal,Wheat flour,KG,24.0
2009-04-15,Chittagong,Wheat flour,KG,24.33
2009-04-15,Chittagong,Oil (palm),L,57.0
2009-04-15,Dhaka,Wheat flour,KG,19.5
2009-04-15,Dhaka,Rice (coarse),KG,19.4
2009-04-15,Dhaka,Wheat flour,KG,23.86
2009-04-15,Khulna,Rice (coarse),KG,19.8
2009-04-15,Khulna,Wheat flour,KG,23.8
2009-04-15,Khulna,Oil (palm),L,58.67
2009-04-15,Khulna,Lentils (masur),KG,80.0
2009-04-15,Rajshahi,Rice (coarse),KG,18.82
2009-04-15,Rajshahi,Wheat flour,KG,23.92
2009-04-15,Rajshahi,Lentils (masur),KG,81.22
2009-04-15,Sylhet,Rice (coarse),KG,20.0
2009-04-15,Sylhet,Wheat flour,KG,24.5
2009-04-15,Sylhet,Oil (palm),L,62.0
2009-04-15,Sylhet,Lentils (masur),KG,81.0
2009-05-15,Barisal,Rice (coarse),KG,22.0
2009-05-15,Barisal,Wheat flour,KG,22.5
2009-05-15,Barisal,Lentils (masur),KG,85.0
2009-05-15,Chittagong,Rice (coarse),KG,19.0
2009-05-15,Chittagong,Wheat flour,KG,25.5
2009-05-15,Chittagong,Oil (palm),L,71.0
2009-05-15,Chittagong,Lentils (masur),KG,84.5
2009-05-15,Dhaka,Wheat flour,KG,19.08
2009-05-15,Dhaka,Rice (coarse),KG,19.83
2009-05-15,Dhaka,Wheat flour,KG,22.29
2009-05-15,Dhaka,Oil (palm),L,65.83
2009-05-15,Dhaka,Lentils (masur),KG,86.0
2009-05-15,Khulna,Wheat flour,KG,22.6
2009-05-15,Rajshahi,Rice (coarse),KG,19.33
2009-05-15,Rajshahi,Wheat flour,KG,22.77
2009-05-15,Sylhet,Wheat flour,KG,23.5
2009-05-15,Sylhet,Oil (palm),L,68.0
2009-05-15,Sylhet,Lentils (masur),KG,85.0
2009-06-15,Barisal,Rice (coarse),KG,20.5
2009-06-15,Barisal,Wheat flour,KG,23.0
2009-06-15,Barisal,Oil (palm),L,71.0
2009-06-15,Chittagong,Wheat flour,KG,23.33
2009-06-15,Chittagong,Oil (palm),L,68.0
2009-06-15,Chittagong,Lentils (masur),KG,84.5
2009-06-15,Dhaka,Wheat flour,KG,18.79
2009-06-15,Dhaka,Rice (coarse),KG,19.8
2009-06-15,Dhaka,Wheat flour,KG,21.5
2009-06-15,Dhaka,Oil (palm),L,64.6
2009-06-15,Dhaka,Lentils (masur),KG,86.67
2009-06-15,Khulna,Rice (coarse),KG,19.8
2009-06-15,Khulna,Wheat flour,KG,21.8
2009-06-15,Rajshahi,Wheat flour,KG,22.25
2009-06-15,Rajshahi,Lentils (masur),KG,87.25
2009-06-15,Sylhet,Wheat flour,KG,23.0
2009-06-15,Sylhet,Oil (palm),L,69.0
2009-06-15,Sylhet,Lentils (masur),KG,85.0
2009-07-15,Barisal,Wheat flour,KG,21.5
2009-07-15,Barisal,Oil (palm),L,68.0
2009-07-15,Chittagong,Wheat flour,KG,22.33
2009-07-15,Chittagong,Oil (palm),L,64.0
2009-07-15,Chittagong,Lentils (masur),KG,86.33
2009-07-15,Dhaka,Wheat flour,KG,19.0
2009-07-15,Dhaka,Rice (coarse),KG,20.29
2009-07-15,Dhaka,Oil (palm),L,62.83
2009-07-15,Dhaka,Lentils (masur),KG,90.25
2009-07-15,Khulna,Wheat flour,KG,22.2
2009-07-15,Khulna,Lentils (masur),KG,87.33
2009-07-15,Rajshahi,Wheat flour,KG,22.0
2009-07-15,Rajshahi,Oil (palm),L,62.0
2009-07-15,Rajshahi,Lentils (masur),KG,89.0
2009-08-15,Barisal,Wheat flour,KG,21.0
2009-08-15,Barisal,Oil (palm),L,68.0
2009-08-15,Chittagong,Wheat flour,KG,22.33
2009-08-15,Chittagong,Oil (palm),L,63.0
2009-08-15,Chittagong,Lentils (masur),KG,90.5
2009-08-15,Dhaka,Wheat flour,KG,19.0
2009-08-15,Dhaka,Rice (coarse),KG,25.0
2009-08-15,Dhaka,Wheat flour,KG,21.88
2009-08-15,Dhaka,Oil (palm),L,73.14
2009-08-15,Dhaka,Lentils (masur),KG,94.8
2009-08-15,Khulna,Wheat flour,KG,21.33
2009-08-15,Khulna,Lentils (masur),KG,97.0
2009-08-15,Rajshahi,Wheat flour,KG,22.0
2009-08-15,Rajshahi,Oil (palm),L,62.5
2009-08-15,Rajshahi,Lentils (masur),KG,102.0
2009-08-15,Sylhet,Oil (palm),L,66.0
2009-08-15,Sylhet,Lentils (masur),KG,98.0
2009-09-15,Barisal,Rice (coarse),KG,21.5
2009-09-15,Barisal,Wheat flour,KG,21.0
2009-09-15,Barisal,Lentils (masur),KG,98.0
2009-09-15,Chittagong,Rice (coarse),KG,19.0
2009-09-15,Chittagong,Wheat flour,KG,22.25
2009-09-15,Chittagong,Lentils (masur),KG,106.75
2009-09-15,Dhaka,Wheat flour,KG,19.17
2009-09-15,Dhaka,Rice (coarse),KG,20.33
2009-09-15,Dhaka,Wheat flour,KG,21.75
2009-09-15,Dhaka,Lentils (masur),KG,98.8
2009-09-15,Khulna,Rice (coarse),KG,20.0
2009-09-15,Khulna,Wheat flour,KG,21.33
2009-09-15,Rajshahi,Rice (coarse),KG,20.08
2009-09-15,Rajshahi,Wheat flour,KG,22.25
2009-09-15,Rajshahi,Oil (palm),L,62.33
2009-09-15,Rajshahi,Lentils (masur),KG,99.2
2009-09-15,Sylhet,Wheat flour,KG,22.0
2009-09-15,Sylhet,Oil (palm),L,67.0
2009-09-15,Sylhet,Lentils (masur),KG,102.0
2009-10-15,Barisal,Wheat flour,KG,20.0
2009-10-15,Chittagong,Rice (coarse),KG,20.33
2009-10-15,Chittagong,Wheat flour,KG,22.0
2009-10-15,Chittagong,Oil (palm),L,60.67
2009-10-15,Chittagong,Lentils (masur),KG,59.25
2009-10-15,Dhaka,Rice (coarse),KG,22.3
2009-10-15,Dhaka,Wheat flour,KG,21.89
2009-10-15,Dhaka,Lentils (masur),KG,96.0
2009-10-15,Khulna,Rice (coarse),KG,21.75
2009-10-15,Khulna,Wheat flour,KG,21.5
2009-10-15,Khulna,Oil (palm),L,59.33
2009-10-15,Khulna,Lentils (masur),KG,93.67
2009-10-15,Rajshahi,Rice (coarse),KG,21.0
2009-10-15,Rajshahi,Wheat flour,KG,21.82
2009-10-15,Rajshahi,Oil (palm),L,59.25
2009-10-15,Rajshahi,Lentils (masur),KG,100.22
2009-10-15,Sylhet,Rice (coarse),KG,22.0
2009-10-15,Sylhet,Wheat flour,KG,21.67
2009-10-15,Sylhet,Oil (palm),L,66.5
2009-10-15,Sylhet,Lentils (masur),KG,95.5
2009-11-15,Barisal,Wheat flour,KG,21.0
2009-11-15,Barisal,Oil (palm),L,64.0
2009-11-15,Barisal,Lentils (masur),KG,100.5
2009-11-15,Chittagong,Rice (coarse),KG,21.0
2009-11-15,Chittagong,Wheat flour,KG,22.25
2009-11-15,Dhaka,Rice (coarse),KG,22.4
2009-11-15,Dhaka,Wheat flour,KG,21.89
2009-11-15,Dhaka,Lentils (masur),KG,91.57
2009-11-15,Khulna,Oil (palm),L,57.67
2009-11-15,Khulna,Lentils (masur),KG,91.2
2009-11-15,Rajshahi,Rice (coarse),KG,20.93
2009-11-15,Rajshahi,Wheat flour,KG,21.93
2009-11-15,Rajshahi,Oil (palm),L,59.3
2009-11-15,Rajshahi,Lentils (masur),KG,99.93
2009-11-15,Sylhet,Rice (coarse),KG,22.0
2009-11-15,Sylhet,Oil (palm),L,68.5
2009-12-15,Barisal,Rice (coarse),KG,24.0
2009-12-15,Barisal,Wheat flour,KG,22.5
2009-12-15,Barisal,Lentils (masur),KG,102.0
2009-12-15,Chittagong,Rice (coarse),KG,22.67
2009-12-15,Chittagong,Wheat flour,KG,22.75
2009-12-15,Chittagong,Oil (palm),L,62.0
2009-12-15,Chittagong,Lentils (masur),KG,93.75
2009-12-15,Dhaka,Wheat flour,KG,22.67
2009-12-15,Dhaka,Oil (palm),L,61.67
2009-12-15,Khulna,Oil (palm),L,59.0
2009-12-15,Khulna,Lentils (masur),KG,88.33
2009-12-15,Rajshahi,Rice (coarse),KG,22.25
2009-12-15,Rajshahi,Wheat flour,KG,22.69
2009-12-15,Rajshahi,Lentils (masur),KG,100.5
2009-12-15,Sylhet,Wheat flour,KG,22.67
2009-12-15,Sylhet,Oil (palm),L,69.0
2009-12-15,Sylhet,Lentils (masur),KG,89.0
2010-01-15,Barisal,Rice (coarse),KG,26.5
2010-01-15,Barisal,Wheat flour,KG,25.0
2010-01-15,Barisal,Lentils (masur),KG,102.0
2010-01-15,Chittagong,Wheat flour,KG,25.0
2010-01-15,Chittagong,Oil (palm),L,64.0
2010-01-15,Dhaka,Wheat flour,KG,22.36
2010-01-15,Dhaka,Rice (coarse),KG,27.0
2010-01-15,Dhaka,Wheat flour,KG,25.0
2010-01-15,Dhaka,Oil (palm),L,63.0
2010-01-15,Khulna,Rice (coarse),KG,26.0
2010-01-15,Khulna,Wheat flour,KG,24.0
2010-01-15,Khulna,Oil (palm),L,62.0
2010-01-15,Khulna,Lentils (masur),KG,89.0
2010-01-15,Rajshahi,Wheat flour,KG,25.0
2010-01-15,Rajshahi,Oil (palm),L,63.0
2010-01-15,Rajshahi,Lentils (masur),KG,93.0
2010-01-15,Sylhet,Rice (coarse),KG,24.0
2010-01-15,Sylhet,Wheat flour,KG,25.0
2010-02-15,Barisal,Wheat flour,KG,25.0
2010-02-15,Barisal,Oil (palm),L,66.0
2010-02-15,Barisal,Lentils (masur),KG,91.0
2010-02-15,Chittagong,Rice (coarse),KG,27.0
2010-02-15,Chittagong,Wheat flour,KG,25.0
2010-02-15,Chittagong,Oil (palm),L,64.0
2010-02-15,Chittagong,Lentils (masur),KG,90.0
2010-02-15,Dhaka,Wheat flour,KG,21.5
2010-02-15,Dhaka,Wheat flour,KG,25.0
2010-02-15,Dhaka,Oil (palm),L,64.0
2010-02-15,Dhaka,Lentils (masur),KG,91.0
2010-02-15,Khulna,Rice (coarse),KG,27.67
2010-02-15,Khulna,Wheat flour,KG,24.0
2010-02-15,Khulna,Oil (palm),L,62.0
2010-02-15,Khulna,Lentils (masur),KG,86.0
2010-02-15,Rajshahi,Rice (coarse),KG,27.43
2010-02-15,Rajshahi,Wheat flour,KG,25.0
2010-02-15,Rajshahi,Lentils (masur),KG,83.0
2010-02-15,Sylhet,Rice (coarse),KG,28.0
2010-02-15,Sylhet,Wheat flour,KG,25.0
2010-03-15,Barisal,Wheat flour,KG,24.0
2010-03-15,Barisal,Lentils (masur),KG,87.0
2010-03-15,Chittagong,Rice (coarse),KG,26.0
2010-03-15,Chittagong,Wheat flour,KG,24.0
2010-03-15,Chittagong,Oil (palm),L,61.0
2010-03-15,Dhaka,Wheat flour,KG,21.5
2010-03-15,Dhaka,Rice (coarse),KG,28.4
2010-03-15,Dhaka,Wheat flour,KG,25.0
2010-03-15,Dhaka,Oil (palm),L,64.0
2010-03-15,Khulna,Rice (coarse),KG,28.0
2010-03-15,Khulna,Wheat flour,KG,24.0
2010-03-15,Khulna,Oil (palm),L,62.0
2010-03-15,Khulna,Lentils (masur),KG,83.0
2010-03-15,Rajshahi,Wheat flour,KG,24.0
2010-03-15,Rajshahi,Oil (palm),L,62.0
2010-03-15,Rajshahi,Lentils (masur),KG,79.0
2010-03-15,Sylhet,Rice (coarse),KG,28.0
2010-03-15,Sylhet,Wheat flour,KG,25.0
2010-03-15,Sylhet,Oil (palm),L,71.0
2010-04-15,Barisal,Wheat flour,KG,23.5
2010-04-15,Barisal,Lentils (masur),KG,81.0
2010-04-15,Chittagong,Rice (coarse),KG,26.0
2010-04-15,Chittagong,Wheat flour,KG,24.0
2010-04-15,Chittagong,Lentils (masur),KG,82.0
2010-04-15,Dhaka,Rice (coarse),KG,26.33
2010-04-15,Dhaka,Wheat flour,KG,24.25
2010-04-15,Dhaka,Lentils (masur),KG,83.11
2010-04-15,Khulna,Wheat flour,KG,24.0
2010-04-15,Khulna,Oil (palm),L,61.0
2010-04-15,Khulna,Lentils (masur),KG,77.67
2010-04-15,Rajshahi,Wheat flour,KG,23.36
2010-04-15,Rajshahi,Oil (palm),L,62.46
2010-04-15,Rajshahi,Lentils (masur),KG,84.43
2010-04-15,Sylhet,Rice (coarse),KG,28.0
2010-04-15,Sylhet,Wheat flour,KG,25.0
2010-04-15,Sylhet,Oil (palm),L,73.0
2010-05-15,Barisal,Oil (palm),L,64.0
2010-05-15,Barisal,Lentils (masur),KG,81.0
2010-05-15,Chittagong,Wheat flour,KG,24.0
2010-05-15,Chittagong,Lentils (masur),KG,81.0
2010-05-15,Dhaka,Wheat flour,KG,22.22
2010-05-15,Dhaka,Rice (coarse),KG,26.5
2010-05-15,Dhaka,Wheat flour,KG,24.29
2010-05-15,Dhaka,Lentils (masur),KG,84.62
2010-05-15,Khulna,Wheat flour,KG,24.0
2010-05-15,Rajshahi,Rice (coarse),KG,26.38
2010-05-15,Rajshahi,Wheat flour,KG,23.7
2010-05-15,Rajshahi,Oil (palm),L,63.27
2010-05-15,Sylhet,Rice (coarse),KG,26.0
2010-05-15,Sylhet,Wheat flour,KG,25.0
2010-05-15,Sylhet,Oil (palm),L,73.0
2010-05-15,Sylhet,Lentils (masur),KG,85.0
2010-06-15,Barisal,Rice (coarse),KG,29.0
2010-06-15,Barisal,Lentils (masur),KG,85.0
2010-06-15,Chittagong,Wheat flour,KG,24.0
2010-06-15,Chittagong,Lentils (masur),KG,83.0
2010-06-15,Dhaka,Rice (coarse),KG,28.14
2010-06-15,Dhaka,Wheat flour,KG,24.5
2010-06-15,Dhaka,Oil (palm),L,66.0
2010-06-15,Dhaka,Lentils (masur),KG,85.88
2010-06-15,Khulna,Rice (coarse),KG,28.25
2010-06-15,Khulna,Wheat flour,KG,24.5
2010-06-15,Khulna,Oil (palm),L,65.0
2010-06-15,Khulna,Lentils (masur),KG,81.0
2010-06-15,Rajshahi,Rice (coarse),KG,27.67
2010-06-15,Rajshahi,Wheat flour,KG,23.67
2010-06-15,Rajshahi,Lentils (masur),KG,84.56
2010-06-15,Sylhet,Oil (palm),L,73.0
2010-06-15,Sylhet,Lentils (masur),KG,85.0
2010-07-15,Barisal,Rice (coarse),KG,30.0
2010-07-15,Barisal,Wheat flour,KG,24.0
2010-07-15,Barisal,Lentils (masur),KG,85.0
2010-07-15,Chittagong,Rice (coarse),KG,28.0
2010-07-15,Chittagong,Wheat flour,KG,24.0
2010-07-15,Chittagong,Oil (palm),L,73.0
2010-07-15,Chittagong,Lentils (masur),KG,86.0
2010-07-15,Dhaka,Wheat flour,KG,22.0
2010-07-15,Dhaka,Rice (coarse),KG,29.5
2010-07-15,Dhaka,Wheat flour,KG,24.25
2010-07-15,Dhaka,Lentils (masur),KG,86.57
2010-07-15,Khulna,Wheat flour,KG,24.25
2010-07-15,Khulna,Oil (palm),L,66.67
2010-07-15,Rajshahi,Wheat flour,KG,23.57
2010-07-15,Rajshahi,Oil (palm),L,65.75
2010-07-15,Rajshahi,Lentils (masur),KG,84.71
2010-07-15,Sylhet,Rice (coarse),KG,28.5
2010-07-15,Sylhet,Wheat flour,KG,26.0
2010-07-15,Sylhet,Oil (palm),L,74.0
2010-07-15,Sylhet,Lentils (masur),KG,85.0
2010-08-15,Barisal,Wheat flour,KG,25.0
2010-08-15,Chittagong,Oil (palm),L,73.0
2010-08-15,Chittagong,Lentils (masur),KG,86.0
2010-08-15,Dhaka,Rice (coarse),KG,29.4
2010-08-15,Dhaka,Oil (palm),L,71.5
2010-08-15,Khulna,Rice (coarse),KG,30.67
2010-08-15,Khulna,Wheat flour,KG,25.33
2010-08-15,Khulna,Lentils (masur),KG,81.33
2010-08-15,Rajshahi,Oil (palm),L,67.12
2010-08-15,Sylhet,Rice (coarse),KG,30.0
2010-08-15,Sylhet,Wheat flour,KG,26.0
2010-08-15,Sylhet,Oil (palm),L,75.0
2010-08-15,Sylhet,Lentils (masur),KG,80.0
2010-09-15,Barisal,Wheat flour,KG,30.0
2010-09-15,Chittagong,Wheat flour,KG,30.0
2010-09-15,Chittagong,Oil (palm),L,73.0
2010-09-15,Chittagong,Lentils (masur),KG,88.0
2010-09-15,Dhaka,Wheat flour,KG,28.77
2010-09-15,Dhaka,Wheat flour,KG,30.29
2010-09-15,Dhaka,Lentils (masur),KG,83.43
2010-09-15,Khulna,Wheat flour,KG,28.67
2010-09-15,Khulna,Oil (palm),L,74.0
2010-09-15,Khulna,Lentils (masur),KG,79.33
2010-09-15,Rajshahi,Wheat flour,KG,29.75
2010-09-15,Rajshahi,Oil (palm),L,74.25
2010-09-15,Rajshahi,Lentils (masur),KG,84.43
2010-09-15,Sylhet,Rice (coarse),KG,30.5
2010-09-15,Sylhet,Oil (palm),L,75.0
2010-09-15,Sylhet,Lentils (masur),KG,80.0
2010-10-15,Barisal,Rice (coarse),KG,36.0
2010-10-15,Barisal,Wheat flour,KG,33.0
2010-10-15,Chittagong,Rice (coarse),KG,31.33
2010-10-15,Chittagong,Wheat flour,KG,32.33
2010-10-15,Chittagong,Lentils (masur),KG,84.0
2010-10-15,Dhaka,Rice (coarse),KG,33.5
2010-10-15,Dhaka,Wheat flour,KG,32.57
2010-10-15,Dhaka,Oil (palm),L,78.0
2010-10-15,Khulna,Wheat flour,KG,31.75
2010-10-15,Khulna,Oil (palm),L,78.67
2010-10-15,Rajshahi,Rice (coarse),KG,32.0
2010-10-15,Rajshahi,Lentils (masur),KG,81.2
2010-10-15,Sylhet,Rice (coarse),KG,33.0
2010-10-15,Sylhet,Wheat flour,KG,34.5
2010-10-15,Sylhet,Oil (palm),L,82.0
2010-11-15,Barisal,Rice (coarse),KG,35.0
2010-11-15,Barisal,Wheat flour,KG,31.0
2010-11-15,Chittagong,Rice (coarse),KG,31.33
2010-11-15,Chittagong,Wheat flour,KG,32.67
2010-11-15,Chittagong,Oil (palm),L,84.0
2010-11-15,Dhaka,Rice (coarse),KG,32.75
2010-11-15,Dhaka,Wheat flour,KG,32.57
2010-11-15,Dhaka,Oil (palm),L,83.0
2010-11-15,Dhaka,Lentils (masur),KG,96.0
2010-11-15,Khulna,Wheat flour,KG,31.0
2010-11-15,Khulna,Oil (palm),L,81.67
2010-11-15,Rajshahi,Wheat flour,KG,32.0
2010-11-15,Rajshahi,Oil (palm),L,80.17
2010-11-15,Rajshahi,Lentils (masur),KG,83.0
2010-11-15,Sylhet,Rice (coarse),KG,33.0
2010-11-15,Sylhet,Wheat flour,KG,34.5
2010-11-15,Sylhet,Oil (palm),L,82.0
2010-11-15,Sylhet,Lentils (masur),KG,102.0
2010-12-15,Barisal,Rice (coarse),KG,34.0
2010-12-15,Barisal,Wheat flour,KG,32.0
2010-12-15,Chittagong,Wheat flour,KG,33.0
2010-12-15,Chittagong,Oil (palm),L,86.67
2010-12-15,Chittagong,Lentils (masur),KG,84.0
2010-12-15,Dhaka,Wheat flour,KG,30.58
2010-12-15,Dhaka,Wheat flour,KG,33.14
2010-12-15,Dhaka,Oil (palm),L,85.0
2010-12-15,Dhaka,Lentils (masur),KG,100.0
2010-12-15,Khulna,Oil (palm),L,84.0
2010-12-15,Khulna,Lentils (masur),KG,77.0
2010-12-15,Rajshahi,Rice (coarse),KG,32.6
2010-12-15,Rajshahi,Wheat flour,KG,32.5
2010-12-15,Rajshahi,Oil (palm),L,81.0
2010-12-15,Rajshahi,Lentils (masur),KG,87.0
2010-12-15,Sylhet,Rice (coarse),KG,32.5
2010-12-15,Sylhet,Wheat flour,KG,34.5
2010-12-15,Sylhet,Oil (palm),L,82.0
2010-12-15,Sylhet,Lentils (masur),KG,102.0
2011-01-15,Barisal,Wheat flour,KG,35.0
2011-01-15,Chittagong,Rice (coarse),KG,32.0
2011-01-15,Chittagong,Wheat flour,KG,35.75
2011-01-15,Chittagong,Lentils (masur),KG,83.25
2011-01-15,Dhaka,Rice (coarse),KG,36.33
2011-01-15,Dhaka,Wheat flour,KG,35.22
2011-01-15,Dhaka,Oil (palm),L,90.66
2011-01-15,Dhaka,Lentils (masur),KG,81.33
2011-01-15,Khulna,Wheat flour,KG,35.6
2011-01-15,Khulna,Oil (palm),L,91.33
2011-01-15,Khulna,Lentils (masur),KG,82.0
2011-01-15,Rajshahi,Rice (coarse),KG,33.4
2011-01-15,Rajshahi,Oil (palm),L,90.14
2011-01-15,Rajshahi,Lentils (masur),KG,75.8
2011-01-15,Sylhet,Rice (coarse),KG,37.0
2011-01-15,Sylhet,Wheat flour,KG,36.5
2011-01-15,Sylhet,Oil (palm),L,87.0
2011-02-15,Barisal,Wheat flour,KG,36.0
2011-02-15,Chittagong,Rice (coarse),KG,31.5
2011-02-15,Chittagong,Wheat flour,KG,36.5
2011-02-15,Chittagong,Oil (palm),L,100.25
2011-02-15,Chittagong,Lentils (masur),KG,83.25
2011-02-15,Dhaka,Wheat flour,KG,35.8
2011-02-15,Dhaka,Oil (palm),L,97.17
2011-02-15,Dhaka,Lentils (masur),KG,81.7
2011-02-15,Khulna,Wheat flour,KG,36.0
2011-02-15,Khulna,Oil (palm),L,98.4
2011-02-15,Rajshahi,Rice (coarse),KG,33.16
2011-02-15,Rajshahi,Oil (palm),L,97.33
2011-02-15,Rajshahi,Lentils (masur),KG,74.12
2011-02-15,Sylhet,Rice (coarse),KG,37.0
2011-02-15,Sylhet,Wheat flour,KG,37.0
2011-02-15,Sylhet,Oil (palm),L,100.0
2011-02-15,Sylhet,Lentils (masur),KG,80.0
2011-03-15,Barisal,Wheat flour,KG,34.5
2011-03-15,Barisal,Oil (palm),L,91.0
2011-03-15,Barisal,Lentils (masur),KG,74.5
2011-03-15,Chittagong,Rice (coarse),KG,31.5
2011-03-15,Chittagong,Wheat flour,KG,35.8
2011-03-15,Dhaka,Rice (coarse),KG,34.8
2011-03-15,Dhaka,Wheat flour,KG,35.56
2011-03-15,Dhaka,Oil (palm),L,96.0
2011-03-15,Dhaka,Lentils (masur),KG,79.11
2011-03-15,Khulna,Wheat flour,KG,35.38
2011-03-15,Khulna,Oil (palm),L,95.12
2011-03-15,Khulna,Lentils (masur),KG,76.12
2011-03-15,Rajshahi,Lentils (masur),KG,76.8
2011-03-15,Sylhet,Wheat flour,KG,37.0
2011-03-15,Sylhet,Oil (palm),L,105.0
2011-03-15,Sylhet,Lentils (masur),KG,80.0
2011-04-15,Barisal,Wheat flour,KG,34.5
2011-04-15,Barisal,Lentils (masur),KG,75.34
2011-04-15,Chittagong,Rice (coarse),KG,31.0
2011-04-15,Chittagong,Wheat flour,KG,34.67
2011-04-15,Chittagong,Lentils (masur),KG,82.25
2011-04-15,Dhaka,Rice (coarse),KG,34.5
2011-04-15,Dhaka,Wheat flour,KG,34.6
2011-04-15,Khulna,Rice (coarse),KG,33.5
2011-04-15,Khulna,Wheat flour,KG,34.23
2011-04-15,Khulna,Oil (palm),L,95.12
2011-04-15,Khulna,Lentils (masur),KG,72.67
2011-04-15,Rajshahi,Oil (palm),L,94.84
2011-04-15,Rajshahi,Lentils (masur),KG,76.0
2011-04-15,Sylhet,Wheat flour,KG,36.0
2011-04-15,Sylhet,Oil (palm),L,105.0
2011-05-15,Barisal,Rice (coarse),KG,38.0
2011-05-15,Barisal,Wheat flour,KG,32.75
2011-05-15,Barisal,Oil (palm),L,95.0
2011-05-15,Barisal,Lentils (masur),KG,75.0
2011-05-15,Chittagong,Rice (coarse),KG,29.0
2011-05-15,Chittagong,Wheat flour,KG,33.8
2011-05-15,Chittagong,Oil (palm),L,97.4
2011-05-15,Chittagong,Lentils (masur),KG,78.0
2011-05-15,Dhaka,Wheat flour,KG,32.84
2011-05-15,Dhaka,Oil (palm),L,96.84
2011-05-15,Dhaka,Lentils (masur),KG,74.66
2011-05-15,Khulna,Rice (coarse),KG,33.0
2011-05-15,Khulna,Lentils (masur),KG,74.33
2011-05-15,Rajshahi,Rice (coarse),KG,31.33
