date,location,commodity,price,rfh
2008-09,Khulna,Lentils (masur),87.17,81.53333333333333
2008-09,Rajshahi,Wheat flour,39.25,67.9098
2008-09,Rajshahi,Oil (palm),75.44,67.9098
2008-09,Rajshahi,Lentils (masur),89.27,67.9098
2008-09,Sylhet,Rice (coarse),31.0,198.6481666666667
2008-09,Sylhet,Oil (palm),88.0,198.6481666666667
2008-10,Barisal,Wheat flour,40.5,75.75833333333333
2008-10,Barisal,Lentils (masur),87.5,75.75833333333333
2008-10,Chittagong,Rice (coarse),31.67,72.26493333333333
2008-10,Chittagong,Wheat flour,39.25,72.26493333333333
2008-10,Chittagong,Oil (palm),65.0,72.26493333333333
2008-10,Chittagong,Lentils (masur),86.0,72.26493333333333
2008-10,Dhaka,Rice (coarse),31.0,72.74073333333332
2008-10,Dhaka,Wheat flour,38.0,72.74073333333332
2008-10,Dhaka,Lentils (masur),88.0,72.74073333333332
2008-10,Khulna,Rice (coarse),30.33,62.248
2008-10,Khulna,Wheat flour,39.67,62.248
2008-10,Khulna,Oil (palm),64.0,62.248
2008-10,Khulna,Lentils (masur),87.67,62.248
2008-10,Rajshahi,Wheat flour,38.86,48.86273333333333
2008-10,Rajshahi,Lentils (masur),89.0,48.86273333333333
2008-10,Sylhet,Wheat flour,39.0,79.09259999999999
2008-10,Sylhet,Oil (palm),72.5,79.09259999999999
2008-11,Barisal,Wheat flour,37.5,6.9375
2008-11,Barisal,Lentils (masur),86.5,6.9375
2008-11,Chittagong,Rice (coarse),28.33,5.5011
2008-11,Chittagong,Wheat flour,36.75,5.5011
2008-11,Dhaka,Lentils (masur),85.83,1.4938333333333336
2008-11,Khulna,Wheat flour,36.67,3.605333333333333
2008-11,Khulna,Oil (palm),68.33,3.605333333333333
2008-11,Khulna,Lentils (masur),87.17,3.605333333333333
2008-11,Rajshahi,Rice (coarse),26.64,1.4353
2008-11,Rajshahi,Wheat flour,36.2,1.4353
2008-11,Rajshahi,Oil (palm),68.56,1.4353
2008-11,Rajshahi,Lentils (masur),87.91,1.4353
2008-11,Sylhet,Rice (coarse),28.0,1.9471
2008-11,Sylhet,Wheat flour,36.67,1.9471
2008-11,Sylhet,Oil (palm),79.0,1.9471
2008-12,Barisal,Rice (coarse),29.0,1.1166666666666667
2008-12,Barisal,Wheat flour,30.5,1.1166666666666667
2008-12,Barisal,Lentils (masur),85.0,1.1166666666666667
2008-12,Chittagong,Wheat flour,33.25,2.238433333333333
2008-12,Chittagong,Lentils (masur),83.0,2.238433333333333
2008-12,Dhaka,Wheat flour,24.23,1.1358
2008-12,Dhaka,Rice (coarse),27.38,1.1358
2008-12,Dhaka,Wheat flour,30.0,1.1358
2008-12,Dhaka,Oil (palm),67.43,1.1358
2008-12,Dhaka,Lentils (masur),83.67,1.1358
2008-12,Khulna,Wheat flour,30.17,0.9333333333333332
2008-12,Khulna,Oil (palm),63.0,0.9333333333333332
2008-12,Khulna,Lentils (masur),84.67,0.9333333333333332
2008-12,Rajshahi,Rice (coarse),26.7,0.5764666666666667
2008-12,Rajshahi,Wheat flour,30.07,0.5764666666666667
2008-12,Rajshahi,Lentils (masur),87.8,0.5764666666666667
2008-12,Sylhet,Rice (coarse),28.0,2.060866666666667
2008-12,Sylhet,Wheat flour,29.33,2.060866666666667
2008-12,Sylhet,Oil (palm),67.5,2.060866666666667
2009-01,Barisal,Rice (coarse),27.0,1.3333333333333333
2009-01,Barisal,Wheat flour,27.0,1.3333333333333333
2009-01,Chittagong,Rice (coarse),24.0,1.2030666666666667
2009-01,Chittagong,Wheat flour,27.0,1.2030666666666667
2009-01,Chittagong,Oil (palm),55.5,1.2030666666666667
2009-01,Chittagong,Lentils (masur),81.5,1.2030666666666667
2009-01,Dhaka,Wheat flour,23.53,1.2592333333333332
2009-01,Dhaka,Rice (coarse),24.8,1.2592333333333332
2009-01,Dhaka,Wheat flour,26.7,1.2592333333333332
2009-01,Dhaka,Oil (palm),54.29,1.2592333333333332
2009-01,Dhaka,Lentils (masur),78.2,1.2592333333333332
2009-01,Khulna,Rice (coarse),24.4,1.8
2009-01,Khulna,Wheat flour,26.5,1.8
2009-01,Khulna,Oil (palm),47.67,1.8
2009-01,Khulna,Lentils (masur),77.6,1.8
2009-01,Rajshahi,Rice (coarse),23.64,2.3294333333333337
2009-01,Rajshahi,Wheat flour,27.07,2.3294333333333337
2009-01,Rajshahi,Oil (palm),50.7,2.3294333333333337
2009-01,Sylhet,Rice (coarse),25.0,1.3386000000000002
2009-01,Sylhet,Oil (palm),56.0,1.3386000000000002
2009-02,Barisal,Rice (coarse),26.0,2.3541666666666665
2009-02,Barisal,Lentils (masur),79.0,2.3541666666666665
2009-02,Chittagong,Rice (coarse),23.33,1.819
2009-02,Chittagong,Wheat flour,26.25,1.819
2009-02,Chittagong,Oil (palm),50.0,1.819
2009-02,Chittagong,Lentils (masur),80.0,1.819
2009-02,Dhaka,Wheat flour,23.45,2.518533333333333
2009-02,Dhaka,Rice (coarse),23.4,2.518533333333333
2009-02,Dhaka,Wheat flour,25.88,2.518533333333333
2009-02,Khulna,Rice (coarse),23.6,2.4986666666666664
2009-02,Khulna,Wheat flour,26.0,2.4986666666666664
2009-02,Khulna,Oil (palm),49.0,2.4986666666666664
2009-02,Khulna,Lentils (masur),78.17,2.4986666666666664
2009-02,Rajshahi,Rice (coarse),22.46,1.7255000000000005
2009-02,Rajshahi,Wheat flour,26.2,1.7255000000000005
2009-02,Rajshahi,Oil (palm),50.9,1.7255000000000005
2009-02,Rajshahi,Lentils (masur),82.45,1.7255000000000005
2009-02,Sylhet,Rice (coarse),24.0,5.685166666666667
2009-02,Sylhet,Wheat flour,26.0,5.685166666666667
2009-03,Barisal,Rice (coarse),25.0,18.316666666666663
2009-03,Barisal,Wheat flour,24.5,18.316666666666663
2009-03,Barisal,Lentils (masur),77.5,18.316666666666663
2009-03,Chittagong,Rice (coarse),22.0,14.830033333333333
2009-03,Chittagong,Wheat flour,26.0,14.830033333333333
2009-03,Chittagong,Oil (palm),51.0,14.830033333333333
2009-03,Dhaka,Wheat flour,22.5,27.2469
2009-03,Dhaka,Rice (coarse),21.2,27.2469
2009-03,Dhaka,Wheat flour,25.12,27.2469
2009-03,Dhaka,Oil (palm),59.0,27.2469
2009-03,Dhaka,Lentils (masur),76.5,27.2469
2009-03,Khulna,Rice (coarse),21.4,19.08
2009-03,Khulna,Wheat flour,25.4,19.08
2009-03,Khulna,Oil (palm),50.67,19.08
2009-03,Khulna,Lentils (masur),78.5,19.08
2009-03,Rajshahi,Rice (coarse),20.55,12.243166666666667
2009-03,Rajshahi,Wheat flour,25.57,12.243166666666667
2009-03,Rajshahi,Oil (palm),52.1,12.243166666666667
2009-03,Sylhet,Rice (coarse),24.0,38.4603
2009-03,Sylhet,Wheat flour,26.0,38.4603
2009-03,Sylhet,Oil (palm),57.0,38.4603
2009-03,Sylhet,Lentils (masur),78.0,38.4603
2009-04,Barisal,Wheat flour,24.0,14.541666666666666
2009-04,Chittagong,Wheat flour,24.33,26.64903333333333
2009-04,Chittagong,Oil (palm),57.0,26.64903333333333
2009-04,Dhaka,Wheat flour,19.5,14.901233333333332
2009-04,Dhaka,Rice (coarse),19.4,14.901233333333332
2009-04,Dhaka,Wheat flour,23.86,14.901233333333332
2009-04,Khulna,Rice (coarse),19.8,9.477333333333332
2009-04,Khulna,Wheat flour,23.8,9.477333333333332
2009-04,Khulna,Oil (palm),58.67,9.477333333333332
2009-04,Khulna,Lentils (masur),80.0,9.477333333333332
2009-04,Rajshahi,Rice (coarse),18.82,5.2156666666666665
2009-04,Rajshahi,Wheat flour,23.92,5.2156666666666665
2009-04,Rajshahi,Lentils (masur),81.22,5.2156666666666665
2009-04,Sylhet,Rice (coarse),20.0,123.6534
2009-04,Sylhet,Wheat flour,24.5,123.6534
2009-04,Sylhet,Oil (palm),62.0,123.6534
2009-04,Sylhet,Lentils (masur),81.0,123.6534
2009-05,Barisal,Rice (coarse),22.0,93.0625
2009-05,Barisal,Wheat flour,22.5,93.0625
2009-05,Barisal,Lentils (masur),85.0,93.0625
2009-05,Chittagong,Rice (coarse),19.0,108.3576
2009-05,Chittagong,Wheat flour,25.5,108.3576
2009-05,Chittagong,Oil (palm),71.0,108.3576
2009-05,Chittagong,Lentils (masur),84.5,108.3576
2009-05,Dhaka,Wheat flour,19.08,94.09876666666666
2009-05,Dhaka,Rice (coarse),19.83,94.09876666666666
2009-05,Dhaka,Wheat flour,22.29,94.09876666666666
2009-05,Dhaka,Oil (palm),65.83,94.09876666666666
2009-05,Dhaka,Lentils (masur),86.0,94.09876666666666
2009-05,Khulna,Wheat flour,22.6,74.06666666666666
2009-05,Rajshahi,Rice (coarse),19.33,39.117666666666665
2009-05,Rajshahi,Wheat flour,22.77,39.117666666666665
2009-05,Sylhet,Wheat flour,23.5,200.0344
2009-05,Sylhet,Oil (palm),68.0,200.0344
2009-05,Sylhet,Lentils (masur),85.0,200.0344
2009-06,Barisal,Rice (coarse),20.5,80.43333333333334
2009-06,Barisal,Wheat flour,23.0,80.43333333333334
2009-06,Barisal,Oil (palm),71.0,80.43333333333334
2009-06,Chittagong,Wheat flour,23.33,155.6203
2009-06,Chittagong,Oil (palm),68.0,155.6203
2009-06,Chittagong,Lentils (masur),84.5,155.6203
2009-06,Dhaka,Wheat flour,18.79,82.48146666666666
2009-06,Dhaka,Rice (coarse),19.8,82.48146666666666
2009-06,Dhaka,Wheat flour,21.5,82.48146666666666
2009-06,Dhaka,Oil (palm),64.6,82.48146666666666
2009-06,Dhaka,Lentils (masur),86.67,82.48146666666666
2009-06,Khulna,Rice (coarse),19.8,66.16799999999999
2009-06,Khulna,Wheat flour,21.8,66.16799999999999
2009-06,Rajshahi,Wheat flour,22.25,48.1686
2009-06,Rajshahi,Lentils (masur),87.25,48.1686
2009-06,Sylhet,Wheat flour,23.0,252.30686666666665
2009-06,Sylhet,Oil (palm),69.0,252.30686666666665
2009-06,Sylhet,Lentils (masur),85.0,252.30686666666665
2009-07,Barisal,Wheat flour,21.5,214.875
2009-07,Barisal,Oil (palm),68.0,214.875
2009-07,Chittagong,Wheat flour,22.33,272.22513333333336
2009-07,Chittagong,Oil (palm),64.0,272.22513333333336
2009-07,Chittagong,Lentils (masur),86.33,272.22513333333336
2009-07,Dhaka,Wheat flour,19.0,148.35186666666667
2009-07,Dhaka,Rice (coarse),20.29,148.35186666666667
2009-07,Dhaka,Oil (palm),62.83,148.35186666666667
2009-07,Dhaka,Lentils (masur),90.25,148.35186666666667
2009-07,Khulna,Wheat flour,22.2,143.15733333333333
2009-07,Khulna,Lentils (masur),87.33,143.15733333333333
2009-07,Rajshahi,Wheat flour,22.0,85.39606666666667
2009-07,Rajshahi,Oil (palm),62.0,85.39606666666667
2009-07,Rajshahi,Lentils (masur),89.0,85.39606666666667
2009-08,Barisal,Wheat flour,21.0,146.25
2009-08,Barisal,Oil (palm),68.0,146.25
2009-08,Chittagong,Wheat flour,22.33,215.6931333333333
2009-08,Chittagong,Oil (palm),63.0,215.6931333333333
2009-08,Chittagong,Lentils (masur),90.5,215.6931333333333
2009-08,Dhaka,Wheat flour,19.0,123.80863333333332
2009-08,Dhaka,Rice (coarse),25.0,123.80863333333332
2009-08,Dhaka,Wheat flour,21.88,123.80863333333332
2009-08,Dhaka,Oil (palm),73.14,123.80863333333332
2009-08,Dhaka,Lentils (masur),94.8,123.80863333333332
2009-08,Khulna,Wheat flour,21.33,143.28
2009-08,Khulna,Lentils (masur),97.0,143.28
2009-08,Rajshahi,Wheat flour,22.0,117.3804
2009-08,Rajshahi,Oil (palm),62.5,117.3804
2009-08,Rajshahi,Lentils (masur),102.0,117.3804
2009-08,Sylhet,Oil (palm),66.0,276.4021333333333
2009-08,Sylhet,Lentils (masur),98.0,276.4021333333333
2009-09,Barisal,Rice (coarse),21.5,93.97916666666669
2009-09,Barisal,Wheat flour,21.0,93.97916666666669
2009-09,Barisal,Lentils (masur),98.0,93.97916666666669
2009-09,Chittagong,Rice (coarse),19.0,103.54526666666668
2009-09,Chittagong,Wheat flour,22.25,103.54526666666668
2009-09,Chittagong,Lentils (masur),106.75,103.54526666666668
2009-09,Dhaka,Wheat flour,19.17,102.33333333333331
2009-09,Dhaka,Rice (coarse),20.33,102.33333333333331
2009-09,Dhaka,Wheat flour,21.75,102.33333333333331
2009-09,Dhaka,Lentils (masur),98.8,102.33333333333331
2009-09,Khulna,Rice (coarse),20.0,106.85333333333334
2009-09,Khulna,Wheat flour,21.33,106.85333333333334
2009-09,Rajshahi,Rice (coarse),20.08,61.28233333333333
2009-09,Rajshahi,Wheat flour,22.25,61.28233333333333
2009-09,Rajshahi,Oil (palm),62.33,61.28233333333333
2009-09,Rajshahi,Lentils (masur),99.2,61.28233333333333
2009-09,Sylhet,Wheat flour,22.0,120.9762
2009-09,Sylhet,Oil (palm),67.0,120.9762
2009-09,Sylhet,Lentils (masur),102.0,120.9762
2009-10,Barisal,Wheat flour,20.0,63.09166666666667
2009-10,Chittagong,Rice (coarse),20.33,75.0795
2009-10,Chittagong,Wheat flour,22.0,75.0795
2009-10,Chittagong,Oil (palm),60.67,75.0795
2009-10,Chittagong,Lentils (masur),59.25,75.0795
2009-10,Dhaka,Rice (coarse),22.3,39.87036666666666
2009-10,Dhaka,Wheat flour,21.89,39.87036666666666
2009-10,Dhaka,Lentils (masur),96.0,39.87036666666666
2009-10,Khulna,Rice (coarse),21.75,41.152
2009-10,Khulna,Wheat flour,21.5,41.152
2009-10,Khulna,Oil (palm),59.33,41.152
2009-10,Khulna,Lentils (masur),93.67,41.152
2009-10,Rajshahi,Rice (coarse),21.0,49.486266666666666
2009-10,Rajshahi,Wheat flour,21.82,49.486266666666666
2009-10,Rajshahi,Oil (palm),59.25,49.486266666666666
2009-10,Rajshahi,Lentils (masur),100.22,49.486266666666666
2009-10,Sylhet,Rice (coarse),22.0,77.14550000000001
2009-10,Sylhet,Wheat flour,21.67,77.14550000000001
2009-10,Sylhet,Oil (palm),66.5,77.14550000000001
2009-10,Sylhet,Lentils (masur),95.5,77.14550000000001
2009-11,Barisal,Wheat flour,21.0,10.183333333333334
2009-11,Barisal,Oil (palm),64.0,10.183333333333334
2009-11,Barisal,Lentils (masur),100.5,10.183333333333334
2009-11,Chittagong,Rice (coarse),21.0,10.5121
2009-11,Chittagong,Wheat flour,22.25,10.5121
2009-11,Dhaka,Rice (coarse),22.4,4.666666666666667
2009-11,Dhaka,Wheat flour,21.89,4.666666666666667
2009-11,Dhaka,Lentils (masur),91.57,4.666666666666667
2009-11,Khulna,Oil (palm),57.67,8.853333333333333
2009-11,Khulna,Lentils (masur),91.2,8.853333333333333
2009-11,Rajshahi,Rice (coarse),20.93,1.572566666666667
2009-11,Rajshahi,Wheat flour,21.93,1.572566666666667
2009-11,Rajshahi,Oil (palm),59.3,1.572566666666667
2009-11,Rajshahi,Lentils (masur),99.93,1.572566666666667
2009-11,Sylhet,Rice (coarse),22.0,5.031766666666666
2009-11,Sylhet,Oil (palm),68.5,5.031766666666666
2009-12,Barisal,Rice (coarse),24.0,1.0333333333333332
2009-12,Barisal,Wheat flour,22.5,1.0333333333333332
2009-12,Barisal,Lentils (masur),102.0,1.0333333333333332
2009-12,Chittagong,Rice (coarse),22.67,2.2627
2009-12,Chittagong,Wheat flour,22.75,2.2627
2009-12,Chittagong,Oil (palm),62.0,2.2627
2009-12,Chittagong,Lentils (masur),93.75,2.2627
2009-12,Dhaka,Wheat flour,22.67,1.0740666666666667
2009-12,Dhaka,Oil (palm),61.67,1.0740666666666667
2009-12,Khulna,Oil (palm),59.0,0.9253333333333332
2009-12,Khulna,Lentils (masur),88.33,0.9253333333333332
2009-12,Rajshahi,Rice (coarse),22.25,0.5764666666666667
2009-12,Rajshahi,Wheat flour,22.69,0.5764666666666667
2009-12,Rajshahi,Lentils (masur),100.5,0.5764666666666667
2009-12,Sylhet,Wheat flour,22.67,2.1164
2009-12,Sylhet,Oil (palm),69.0,2.1164
2009-12,Sylhet,Lentils (masur),89.0,2.1164
2010-01,Barisal,Rice (coarse),26.5,1.3333333333333333
2010-01,Barisal,Wheat flour,25.0,1.3333333333333333
2010-01,Barisal,Lentils (masur),102.0,1.3333333333333333
2010-01,Chittagong,Wheat flour,25.0,1.2119
2010-01,Chittagong,Oil (palm),64.0,1.2119
2010-01,Dhaka,Wheat flour,22.36,1.2654
2010-01,Dhaka,Rice (coarse),27.0,1.2654
2010-01,Dhaka,Wheat flour,25.0,1.2654
2010-01,Dhaka,Oil (palm),63.0,1.2654
2010-01,Khulna,Rice (coarse),26.0,1.8026666666666664
2010-01,Khulna,Wheat flour,24.0,1.8026666666666664
2010-01,Khulna,Oil (palm),62.0,1.8026666666666664
2010-01,Khulna,Lentils (masur),89.0,1.8026666666666664
2010-01,Rajshahi,Wheat flour,25.0,2.3255
2010-01,Rajshahi,Oil (palm),63.0,2.3255
2010-01,Rajshahi,Lentils (masur),93.0,2.3255
2010-01,Sylhet,Rice (coarse),24.0,1.3598
2010-01,Sylhet,Wheat flour,25.0,1.3598
2010-02,Barisal,Wheat flour,25.0,7.5125
2010-02,Barisal,Oil (palm),66.0,7.5125
2010-02,Barisal,Lentils (masur),91.0,7.5125
2010-02,Chittagong,Rice (coarse),27.0,4.6711
2010-02,Chittagong,Wheat flour,25.0,4.6711
2010-02,Chittagong,Oil (palm),64.0,4.6711
2010-02,Chittagong,Lentils (masur),90.0,4.6711
2010-02,Dhaka,Wheat flour,21.5,8.814833333333334
2010-02,Dhaka,Wheat flour,25.0,8.814833333333334
2010-02,Dhaka,Oil (palm),64.0,8.814833333333334
2010-02,Dhaka,Lentils (masur),91.0,8.814833333333334
2010-02,Khulna,Rice (coarse),27.67,7.957333333333334
2010-02,Khulna,Wheat flour,24.0,7.957333333333334
2010-02,Khulna,Oil (palm),62.0,7.957333333333334
2010-02,Khulna,Lentils (masur),86.0,7.957333333333334
2010-02,Rajshahi,Rice (coarse),27.43,3.2392333333333334
2010-02,Rajshahi,Wheat flour,25.0,3.2392333333333334
2010-02,Rajshahi,Lentils (masur),83.0,3.2392333333333334
2010-02,Sylhet,Rice (coarse),28.0,4.341266666666667
2010-02,Sylhet,Wheat flour,25.0,4.341266666666667
2010-03,Barisal,Wheat flour,24.0,11.616666666666667
2010-03,Barisal,Lentils (masur),87.0,11.616666666666667
2010-03,Chittagong,Rice (coarse),26.0,16.9073
2010-03,Chittagong,Wheat flour,24.0,16.9073
2010-03,Chittagong,Oil (palm),61.0,16.9073
2010-03,Dhaka,Wheat flour,21.5,13.814833333333333
2010-03,Dhaka,Rice (coarse),28.4,13.814833333333333
2010-03,Dhaka,Wheat flour,25.0,13.814833333333333
2010-03,Dhaka,Oil (palm),64.0,13.814833333333333
2010-03,Khulna,Rice (coarse),28.0,6.112000000000001
2010-03,Khulna,Wheat flour,24.0,6.112000000000001
2010-03,Khulna,Oil (palm),62.0,6.112000000000001
2010-03,Khulna,Lentils (masur),83.0,6.112000000000001
2010-03,Rajshahi,Wheat flour,24.0,4.243133333333334
2010-03,Rajshahi,Oil (palm),62.0,4.243133333333334
2010-03,Rajshahi,Lentils (masur),79.0,4.243133333333334
2010-03,Sylhet,Rice (coarse),28.0,60.608466666666665
2010-03,Sylhet,Wheat flour,25.0,60.608466666666665
2010-03,Sylhet,Oil (palm),71.0,60.608466666666665
2010-04,Barisal,Wheat flour,23.5,18.745833333333334
2010-04,Barisal,Lentils (masur),81.0,18.745833333333334
2010-04,Chittagong,Rice (coarse),26.0,15.432633333333332
2010-04,Chittagong,Wheat flour,24.0,15.432633333333332
2010-04,Chittagong,Lentils (masur),82.0,15.432633333333332
2010-04,Dhaka,Rice (coarse),26.33,30.5926
2010-04,Dhaka,Wheat flour,24.25,30.5926
2010-04,Dhaka,Lentils (masur),83.11,30.5926
2010-04,Khulna,Wheat flour,24.0,11.504
2010-04,Khulna,Oil (palm),61.0,11.504
2010-04,Khulna,Lentils (masur),77.67,11.504
2010-04,Rajshahi,Wheat flour,23.36,9.7647
2010-04,Rajshahi,Oil (palm),62.46,9.7647
2010-04,Rajshahi,Lentils (masur),84.43,9.7647
2010-04,Sylhet,Rice (coarse),28.0,218.6111
2010-04,Sylhet,Wheat flour,25.0,218.6111
2010-04,Sylhet,Oil (palm),73.0,218.6111
2010-05,Barisal,Oil (palm),64.0,85.31666666666666
2010-05,Barisal,Lentils (masur),81.0,85.31666666666666
2010-05,Chittagong,Wheat flour,24.0,134.48126666666667
2010-05,Chittagong,Lentils (masur),81.0,134.48126666666667
2010-05,Dhaka,Wheat flour,22.22,91.79013333333334
2010-05,Dhaka,Rice (coarse),26.5,91.79013333333334
2010-05,Dhaka,Wheat flour,24.29,91.79013333333334
2010-05,Dhaka,Lentils (masur),84.62,91.79013333333334
2010-05,Khulna,Wheat flour,24.0,55.397333333333336
2010-05,Rajshahi,Rice (coarse),26.38,37.72156666666667
2010-05,Rajshahi,Wheat flour,23.7,37.72156666666667
2010-05,Rajshahi,Oil (palm),63.27,37.72156666666667
2010-05,Sylhet,Rice (coarse),26.0,324.03703333333334
2010-05,Sylhet,Wheat flour,25.0,324.03703333333334
2010-05,Sylhet,Oil (palm),73.0,324.03703333333334
2010-05,Sylhet,Lentils (masur),85.0,324.03703333333334
2010-06,Barisal,Rice (coarse),29.0,138.2125
2010-06,Barisal,Lentils (masur),85.0,138.2125
2010-06,Chittagong,Wheat flour,24.0,239.1744
2010-06,Chittagong,Lentils (masur),83.0,239.1744
2010-06,Dhaka,Rice (coarse),28.14,124.5494
2010-06,Dhaka,Wheat flour,24.5,124.5494
2010-06,Dhaka,Oil (palm),66.0,124.5494
2010-06,Dhaka,Lentils (masur),85.88,124.5494
2010-06,Khulna,Rice (coarse),28.25,111.11466666666666
2010-06,Khulna,Wheat flour,24.5,111.11466666666666
2010-06,Khulna,Oil (palm),65.0,111.11466666666666
2010-06,Khulna,Lentils (masur),81.0,111.11466666666666
2010-06,Rajshahi,Rice (coarse),27.67,105.3255
2010-06,Rajshahi,Wheat flour,23.67,105.3255
2010-06,Rajshahi,Lentils (masur),84.56,105.3255
2010-06,Sylhet,Oil (palm),73.0,301.51590000000004
2010-06,Sylhet,Lentils (masur),85.0,301.51590000000004
2010-07,Barisal,Rice (coarse),30.0,95.6625
2010-07,Barisal,Wheat flour,24.0,95.6625
2010-07,Barisal,Lentils (masur),85.0,95.6625
2010-07,Chittagong,Rice (coarse),28.0,167.34656666666666
2010-07,Chittagong,Wheat flour,24.0,167.34656666666666
2010-07,Chittagong,Oil (palm),73.0,167.34656666666666
2010-07,Chittagong,Lentils (masur),86.0,167.34656666666666
2010-07,Dhaka,Wheat flour,22.0,70.0
2010-07,Dhaka,Rice (coarse),29.5,70.0
2010-07,Dhaka,Wheat flour,24.25,70.0
2010-07,Dhaka,Lentils (masur),86.57,70.0
2010-07,Khulna,Wheat flour,24.25,91.14933333333332
2010-07,Khulna,Oil (palm),66.67,91.14933333333332
2010-07,Rajshahi,Wheat flour,23.57,65.21176666666666
2010-07,Rajshahi,Oil (palm),65.75,65.21176666666666
2010-07,Rajshahi,Lentils (masur),84.71,65.21176666666666
2010-07,Sylhet,Rice (coarse),28.5,196.42853333333332
2010-07,Sylhet,Wheat flour,26.0,196.42853333333332
2010-07,Sylhet,Oil (palm),74.0,196.42853333333332
2010-07,Sylhet,Lentils (masur),85.0,196.42853333333332
2010-08,Barisal,Wheat flour,25.0,82.42083333333333
2010-08,Chittagong,Oil (palm),73.0,159.33776666666668
2010-08,Chittagong,Lentils (masur),86.0,159.33776666666668
2010-08,Dhaka,Rice (coarse),29.4,88.70373333333333
2010-08,Dhaka,Oil (palm),71.5,88.70373333333333
2010-08,Khulna,Rice (coarse),30.67,73.40266666666666
2010-08,Khulna,Wheat flour,25.33,73.40266666666666
2010-08,Khulna,Lentils (masur),81.33,73.40266666666666
2010-08,Rajshahi,Oil (palm),67.12,59.850966666666665
2010-08,Sylhet,Rice (coarse),30.0,281.23016666666666
2010-08,Sylhet,Wheat flour,26.0,281.23016666666666
2010-08,Sylhet,Oil (palm),75.0,281.23016666666666
2010-08,Sylhet,Lentils (masur),80.0,281.23016666666666
2010-09,Barisal,Wheat flour,30.0,71.04583333333333
2010-09,Chittagong,Wheat flour,30.0,83.4989
2010-09,Chittagong,Oil (palm),73.0,83.4989
2010-09,Chittagong,Lentils (masur),88.0,83.4989
2010-09,Dhaka,Wheat flour,28.77,82.84566666666667
2010-09,Dhaka,Wheat flour,30.29,82.84566666666667
2010-09,Dhaka,Lentils (masur),83.43,82.84566666666667
2010-09,Khulna,Wheat flour,28.67,76.43466666666666
2010-09,Khulna,Oil (palm),74.0,76.43466666666666
2010-09,Khulna,Lentils (masur),79.33,76.43466666666666
2010-09,Rajshahi,Wheat flour,29.75,58.48236666666667
2010-09,Rajshahi,Oil (palm),74.25,58.48236666666667
2010-09,Rajshahi,Lentils (masur),84.43,58.48236666666667
2010-09,Sylhet,Rice (coarse),30.5,293.7381
2010-09,Sylhet,Oil (palm),75.0,293.7381
2010-09,Sylhet,Lentils (masur),80.0,293.7381
